,mic,chi2,att
157,0.0,1.315159574468085,corruption
158,0.0,1.315159574468085,monopoly
159,0.003967521312566946,1.315159574468085,argument
160,0.0,,error
161,0.0011576479718076182,,restatement
162,0.013369006979205622,,weaken
163,0.0,0.7603640040444892,inconsistent
164,0.005285485873183227,2.63031914893617,inconvenience
165,0.003885041216056484,3.9454787234042556,damage
166,0.0,,depletion
167,0.0062854179863995885,0.7603640040444892,unexpected
168,0.0,1.5207280080889785,urgent
169,0.0,0.03776178925628726,serious
170,0.0,0.03776178925628726,unemployment
171,0.002164890673732378,0.11887186354868078,downturn
172,0.0,2.63031914893617,worse
173,0.0,1.315159574468085,dissatisfaction
174,0.0025783978840474564,1.315159574468085,unpaid
175,0.005158966088892658,1.5207280080889785,adverse
176,0.0,1.315159574468085,convict
177,0.0,2.63031914893617,undermine
178,0.0,1.0961967278359828,oppose
179,0.015367303291048406,1.315159574468085,shutdown
180,0.0,,burdensome
181,0.010672610984080233,2.63031914893617,controversial
182,0.01777515815580233,,distortion
183,0.0,2.43985051370547,challenge
184,0.0015917105080258676,2.63031914893617,fraud
185,0.00918440324396319,1.315159574468085,dismissal
186,0.011599824946479265,0.575578437278145,weak
187,0.007380070894736246,1.315159574468085,abuse
188,0.0,7.890957446808511,investigation
189,0.0,2.63031914893617,overturn
190,0.019742407578608123,1.315159574468085,dismiss
191,0.0,3.0716244715810075,uncertainty
192,0.011049314418336564,1.5207280080889785,uncertain
193,0.0,1.315159574468085,rumor
194,0.0,0.046429298387003354,suggest
195,0.0,0.7603640040444892,fluctuation
196,0.0,0.03776178925628726,anticipation
197,0.0035685241153300407,,unclear
198,0.0,1.5207280080889785,dependent
199,0.2273891260376355,420.44723678873044,stable
200,0.10002998114046369,242.1320420816699,steady
201,0.07589126912294786,172.57816836569697,growth
202,0.030122746146810764,160.065034561547,continue
203,0.0,5.158015526413651,delay
204,0.02573625853166539,82.10941834751958,grow
205,0.05584857597841886,197.66872898504323,quarter
206,0.0147018528162286,0.7603640040444892,vistra
207,0.010540232546036865,0.7603640040444892,abate
208,0.0,0.11887186354868078,ken
209,0.02211952248827287,,jack
210,0.017182037558378438,0.6099626284263675,deploy
211,0.0,,zug
212,0.0032936473004232525,0.7603640040444892,visanet
213,0.01635111559639424,2.63031914893617,instrument
214,0.030506439952876274,73.28765408195164,strong
215,0.002240544857821991,0.7603640040444892,carloads
216,0.006791642938830167,10.427556359803093,lease
217,0.0,0.6736674339722768,reputation
218,0.008115173079194848,18.41223404255319,painful
219,0.0,1.5207280080889785,greece
220,0.0,1.315159574468085,society
221,0.04389030152165985,192.28367155916663,year
222,0.00250047911208906,7.698793710332444,first
223,0.012754364981048871,1.315159574468085,cannabis
224,0.004143392210377073,6.082912032355914,ssd
225,0.0,1.315159574468085,rgt
226,0.007247788996143534,0.005739254733510724,applications
227,0.004477837275129071,1.6131638328947018,possible
228,0.0,1.315159574468085,rescue
229,0.0,1.315159574468085,hostile
230,0.005608763158385877,,roadblocks
231,0.0,0.03776178925628726,academic
232,0.0,0.07552357851257452,minor
233,0.017605087531720187,0.11328536776886186,managers
234,0.0028438144938482957,0.11887186354868078,assurance
235,0.0,0.6736674339722768,executives
236,0.01064078407935276,2.384037674295671,yes
237,0.010645310545931652,1.315159574468085,accountability
238,0.0,0.7603640040444892,tim
239,0.038106484528586115,18.682460359229154,actually
240,0.004876700749485208,26.796174355025332,positive
241,0.006192241068869064,2.63031914893617,hathaway
242,0.015504720463669575,,removal
243,0.007157929905038829,11.836436170212767,wednesday
244,0.003834090121178191,1.0961967278359828,originations
245,0.0,0.7603640040444892,reston
246,0.0,1.315159574468085,xing
247,0.02362538721056273,108.2578051264563,remain
248,0.005051576504635502,4.258963038234408,security
249,0.003363313452944716,0.7603640040444892,motion
250,0.017007920427110745,65.74946489546953,margin
251,0.009062007477258494,6.084596736358536,certainly
252,0.0,0.11887186354868078,netherlands
253,0.0,8.156433624479199,stability
254,0.0,,cpet
255,0.0,1.315159574468085,randomize
256,0.009554691185301722,0.17675316950551828,energy
257,0.02676943580780744,0.03776178925628726,prepayments
258,0.010525239754533455,38.255460741188244,basis
259,0.0140747312159335,3.8018200202224466,extensions
260,0.0,0.11328536776886186,payments
261,0.027182419323896978,0.7603640040444892,secondarily
262,0.0,8.980928780414343,produce
263,0.00398510498727811,0.7603640040444892,caution
264,0.0,2.27267862346547,do
265,0.0,0.6736674339722768,overview
266,0.01682574856803498,0.3191766920932689,difficult
267,0.0,1.315159574468085,candy
268,0.0,,powerful
269,0.0049528812526669075,10.084923534884645,move
270,0.0,1.315159574468085,applicant
271,0.0,5.322548028311424,regular
272,0.0,3.9454787234042556,instance
273,0.0,0.7603640040444892,craft
274,0.0,21.433800369493962,end
275,0.0,9.444077757594176,cut
276,0.0,0.7603640040444892,challenger
277,0.04571842571867024,147.57856314772613,business
278,0.0,1.5207280080889785,referrals
279,0.0033693795517140135,0.7603640040444892,millennial
280,0.01669143673716933,0.11887186354868078,fiber
281,0.019734351958017315,2.63031914893617,cme
282,0.0,5.3681446928568395,create
283,0.02141663131744065,40.782168122395994,product
284,0.0021939435502909,3.9454787234042556,status
285,0.02045896502932054,7.890957446808511,live
286,0.02787058321145608,0.03776178925628726,scheme
287,0.0,4.09728329132735,manufacture
288,0.0003475406344337628,1.315159574468085,serena
289,0.0004886937847605743,1.5207280080889785,june
290,0.0040243989186004026,8.364004044489382,occupancy
291,0.0,1.315159574468085,responsibly
292,0.0,3.0716244715810075,assumption
293,0.006408203607115137,0.7603640040444892,conservatively
294,0.01081335905840719,1.5207280080889785,fire
295,0.018576749003081483,1.315159574468085,roland
296,0.0065871400119403845,1.0961967278359828,italy
297,0.0,2.63031914893617,lawmaker
298,0.0,1.136339311732735,retain
299,0.02318973028231408,6.575797872340426,blow
300,0.010804185452572002,62.56845349637889,on
301,0.02019311979986349,2.63031914893617,blockchain
302,0.005640634576715264,0.6736674339722768,conduct
303,0.011652395601822407,37.64132766741919,allow
304,0.013347746146882722,2.63031914893617,worst
305,0.031074225808505274,60.858356463450406,overall
306,0.0,4.490464390207172,consolidation
307,0.0,1.5207280080889785,absolutely
308,0.030249680336731366,11.840427445960636,forward
309,0.0,9.206117021276595,analyst
310,0.0,3.049813142131838,clients
311,0.0,2.7605834391067705,tranche
312,0.0,1.5207280080889785,adjustments
313,0.014354468742120208,0.7603640040444892,chilean
314,0.016132795444474768,0.020782866854548943,tangible
315,0.0024974219620148563,0.7603640040444892,antenna
316,0.008909958230617354,,prohibit
317,0.016777701497396658,1.315159574468085,catastrophic
318,0.008286830514394383,1.7207099459300528,extremely
319,0.0015916256210481983,13.02758563685422,accord
320,0.0,5.213778179901547,macro
321,0.019176786059035722,5.26063829787234,plc
322,0.002411331126404015,6.447002159690397,team
323,0.0013680202693004961,0.028189385493241636,industrial
324,0.0,,unless
325,0.0,0.7603640040444892,yifan
326,0.0,6.843276036400403,essentially
327,0.0,3.9454787234042556,michael
328,0.006032136004355149,,exemplify
329,0.00804212431873852,1.315159574468085,violence
330,0.0,0.7603640040444892,vessels
331,0.0,1.7830240666976676,tool
332,0.0,2.63031914893617,jeremy
333,0.02267873823163913,1.315159574468085,application
334,0.0,0.15104715702514904,effectively
335,0.0,5.158015526413651,mr
336,0.005446407455421687,2.384037674295671,occur
337,0.0022865854730971247,1.5207280080889785,lw
338,0.0,5.94326700532094,flexibility
339,0.004123946941346546,1.315159574468085,sixteen
340,0.001506996862149279,2.63031914893617,eculizumab
341,0.0065908353243706586,1.0961967278359828,dynamic
342,0.0,3.041456016177957,americas
343,0.010264610947485542,42.10804750534627,well
344,0.009233053723965101,8.064637194280799,low
345,0.0,1.315159574468085,chong
346,0.0,0.11887186354868078,dave
347,0.017274771044961,0.11887186354868078,hear
348,0.007178497432025921,0.6736674339722768,institutions
349,0.018437349939338876,49.702823404524224,term
350,0.010956382981623491,6.843276036400403,continuous
351,0.009832725151550648,23.77306802128376,solid
352,0.015809254784382,0.03776178925628726,disclosures
353,0.01057582520293443,,carbide
354,0.00017464619176110752,6.575797872340426,children
355,0.010956499337283043,0.22657073553772372,traditional
356,0.020953204737083286,14.009076466426192,generate
357,0.0,5.620539058267637,world
358,0.012171881276729524,0.7603640040444892,suite
359,0.0,6.519073359217815,inflation
360,0.020817682251754954,29.742313695329468,course
361,0.0,1.315159574468085,cargonet
362,0.0276021714496133,61.237694567156296,go
363,0.0,2.63031914893617,advocate
364,0.00012843345854052224,1.649200043564314,conflict
365,0.010462278331835106,0.6736674339722768,supreme
366,0.024524290639392987,3.0716244715810075,briefly
367,0.0,0.07552357851257452,jump
368,0.01825631913921444,0.7603640040444892,agm
369,0.0,3.041456016177957,affirm
370,0.0,0.7603640040444892,centric
371,0.0019771484860451327,0.21138406783125002,guy
372,0.0,4.947600130692942,latest
373,0.0,1.315159574468085,videogame
374,0.0,1.315159574468085,britain
375,0.01667801084890419,1.5207280080889785,cumulative
376,0.005506473994883132,0.20912630815175826,canadian
377,0.0,2.63031914893617,unusual
378,0.004496112402190056,2.63031914893617,police
379,0.0,0.601224868810599,senior
380,0.0,1.315159574468085,cohen
381,0.0,,couponwhich
382,0.020537953492177907,17.734417776162502,sort
383,0.0,11.836436170212767,rival
384,0.006261053370939962,0.7603640040444892,cathode
385,0.0,0.03776178925628726,embed
386,0.0,0.07552357851257452,external
387,0.00404131636229299,1.315159574468085,appease
388,0.01201268265113642,24.73800065346471,investors
389,0.004074699538149096,1.315159574468085,sentence
390,0.015144009651338886,,abioye
391,0.003794421053634034,1.7207099459300528,path
392,0.0,1.315159574468085,burst
393,0.0,3.2885901835079485,least
394,0.01335162217483199,31.019070223686654,good
395,0.0010818157259075978,0.03776178925628726,shoppers
396,0.005095997294579657,0.10569203391562501,game
397,0.026919859156950166,0.005739254733510724,regulate
398,0.0008175731367625616,6.082912032355914,translate
399,0.01863180410181986,1.315159574468085,crackdown
400,0.0044199739843280295,4.562184024266935,opex
401,0.0,3.4148163458280454,find
402,0.0,0.3898002045514116,need
403,0.0020233338291268943,5.322548028311424,ambition
404,0.005610997888629177,4.09728329132735,basically
405,0.0,,usa
406,0.0075837962832912,1.3473348679445536,ms
407,0.01928564505368624,2.63031914893617,hsbc
408,0.013622703600487007,36.925122367536595,cost
409,0.0,1.5207280080889785,unlock
410,0.0,0.11887186354868078,pattern
411,0.026419740419237447,127.36125012673199,see
412,0.014023460188891113,32.92342318115718,through
413,0.009161468266569273,5.94326700532094,competition
414,0.0,,rigid
415,0.0,0.7603640040444892,laws
416,0.013967044791132865,3.8018200202224466,print
417,0.0,1.5207280080889785,raleigh
418,0.006003691290993984,23.77306802128376,mention
419,0.0,1.315159574468085,rice
420,0.008779981320410357,1.315159574468085,www
421,0.00686509134465263,0.07552357851257452,parameters
422,0.0,2.694669735889107,explain
423,0.0,2.2810920121334677,premise
424,0.0,0.03776178925628726,console
425,0.00488846665707765,3.041456016177957,ample
426,0.005289594125082342,1.315159574468085,smallest
427,0.013054202958456163,0.6736674339722768,ian
428,0.011404718568344574,3.9398922276244366,british
429,0.011949300619043202,100.18070531752952,think
430,0.0,0.7603640040444892,road
431,0.0,6.801775800427036,back
432,0.0008166201057373534,1.315159574468085,apxj
433,0.0,0.03776178925628726,barrier
434,0.01778422420704362,1.2152831747628166,obtain
435,0.029410985989559935,0.03776178925628726,scarcity
436,0.0,16.526930049129447,saw
437,0.03300993023909471,0.18880894628143638,joint
438,0.0,7.534523159004365,backlog
439,0.0,7.550767962958977,innovation
440,0.004035551388194669,0.7603640040444892,measurement
441,0.0,3.4414198918601056,majority
442,0.0,0.6736674339722768,biotech
443,0.0,1.5207280080889785,warranty
444,0.0,1.315159574468085,consult
445,0.004409620568557315,2.63031914893617,twin
446,0.00868158727844004,3.8018200202224466,undertake
447,0.011058288752267442,1.0698467719381275,economic
448,0.0,0.6736674339722768,landscape
449,0.022494161595782325,0.7603640040444892,cmt
450,0.0,12.919387470017364,high
451,0.0,4.387141685012681,act
452,0.0,0.3566155906460424,fuel
453,0.0,1.0961967278359828,somewhere
454,0.0,2.63031914893617,ross
455,0.01762911203904971,2.63031914893617,hi
456,0.0,0.7603640040444892,funnel
457,0.0,3.9398922276244366,fresh
458,0.017100946152650787,1.315159574468085,walgreens
459,0.0,0.0040379345674763055,gas
460,0.003338116176704098,9.12436804853387,franchise
461,0.004816188490502915,1.5207280080889785,nashville
462,0.02266453133812396,34.85507382968821,customer
463,0.0,0.7603640040444892,transmission
464,0.014519702872790141,0.03776178925628726,subcontractors
465,0.0,63.30287844006221,million
466,0.0,9.680339202350474,reach
467,0.0,0.7603640040444892,sde
468,0.0,1.5207280080889785,triad
469,0.007078728395704781,1.5207280080889785,aeco
470,3.346158508987784e-05,4.200433195216213,know
471,0.0,1.315159574468085,cellular
472,0.0,,chairwoman
473,0.0,3.7753839814794885,upside
474,0.0,,amplitude
475,0.012021992663238112,8.156433624479199,definitely
476,0.0,0.03776178925628726,mac
477,0.0,2.144064351897054,stand
478,0.010759077608718304,2.7028914756854263,slight
479,0.0,1.315159574468085,lynch
480,0.0,3.385152193528058,issue
481,0.0,0.10569203391562501,technologies
482,0.0,0.7603640040444892,architects
483,0.0010247861232313138,1.315159574468085,controversy
484,0.0,2.2810920121334677,unitholders
485,0.0,0.7603640040444892,achievement
486,0.0,0.23774372709736155,sir
487,0.008491691479703523,,congratulations
488,0.0,30.203071851835908,kind
489,0.0,2.63031914893617,pdvsa
490,0.005186138683492825,2.7605834391067705,hurt
491,0.0014292225655756496,0.7603640040444892,amniofill
492,0.0,1.315159574468085,senators
493,0.005477152425527487,1.5207280080889785,ocean
494,0.005330804571641368,5.26063829787234,authority
495,0.0,0.22657073553772372,foreign
496,0.0,0.7603640040444892,pave
497,0.0015308235541302562,0.6273789244552745,corporate
498,0.0,2.63031914893617,stake
499,0.0,0.7603640040444892,tendency
500,0.009034610006187993,1.315159574468085,accomplish
501,0.005569861351901961,1.5207280080889785,reit
502,0.0,,perrigo
503,0.01038091398132357,3.4414198918601056,et
504,0.01583655110697757,0.5396089027171223,consumption
505,0.0065359407782137335,1.5207280080889785,correctional
506,0.010235997495979587,0.020782866854548943,stack
507,0.0,0.03776178925628726,human
508,0.0,1.1102369222542192,away
509,0.0036460435528307134,4.704060516748057,important
510,0.022566909296405813,0.7603640040444892,precisely
511,0.01021055415415728,2.2810920121334677,mail
512,0.0,0.03776178925628726,simple
513,0.0,0.03776178925628726,vladimir
514,0.02125138998533438,5.94326700532094,noi
515,0.0,1.315159574468085,hardware
516,0.007241046899009174,,restatement
517,0.0021185373913650274,1.0961967278359828,incentive
518,0.018605039499764775,3.9454787234042556,therapeutics
519,0.006682764476855452,1.3473348679445536,pacific
520,0.0,1.5207280080889785,unitholder
521,0.01405463125691453,49.079991759233366,performance
522,0.0066798993563039755,2.63031914893617,biogen
523,0.008581512578303752,4.490464390207172,transition
524,0.0,2.63031914893617,unlike
525,0.0,1.315159574468085,goods
526,0.008618790019647937,2.2810920121334677,sorry
527,0.013617845007299456,6.082912032355914,enter
528,0.0,0.0003228907035137216,describe
529,0.0,0.15104715702514904,present
530,0.0,0.7603640040444892,lender
531,0.019733624147540985,3.9454787234042556,prevent
532,0.004621905480393762,0.7603640040444892,acis
533,0.0014988910736302152,2.63031914893617,applicants
534,0.0,1.315159574468085,african
535,0.011427213531094216,1.315159574468085,scandals
536,0.0,0.5272444226921666,inventory
537,0.0,1.315159574468085,remove
538,0.0,0.03776178925628726,mini
539,0.003738673422465366,1.315159574468085,disappear
540,0.0,1.5207280080889785,heart
541,0.011008461280653137,3.9454787234042556,melt
542,0.009326422704045711,1.315159574468085,counties
543,0.007187120033309791,5.26063829787234,repeal
544,0.017236103344716147,18.168014534394782,invest
545,0.0,5.598579111522688,measure
546,0.0018975936560088336,2.2810920121334677,tap
547,0.0012131438756028956,33.77044848736716,would
548,0.0,1.5207280080889785,newspaper
549,0.025359288616495723,1.315159574468085,rupees
550,0.014657230539379063,,steam
551,0.0,0.11887186354868078,slip
552,0.0,0.7603640040444892,abnormal
553,0.0,0.0003228907035137216,upcoming
554,0.0066519310258816855,18.67036340501199,towards
555,0.0,0.5396089027171223,join
556,0.0,11.089539482725087,take
557,0.0,1.315159574468085,crowd
558,0.019733993604763134,0.7603640040444892,rev
559,0.0,,characteristic
560,0.0,2.2810920121334677,libor
561,0.0,1.5207280080889785,equation
562,0.0014522481590446557,0.7603640040444892,reuse
563,0.0,2.2810920121334677,defensive
564,0.0038900784988626924,3.2158178284329226,discuss
565,0.0,1.315159574468085,await
566,0.0,0.11887186354868078,conversion
567,0.007884008463507897,,charitable
568,0.0,0.03776178925628726,easier
569,0.020330834780983853,0.07552357851257452,treatments
570,0.0,10.52127659574468,street
571,0.0,1.5207280080889785,commercialization
572,0.0015631553789579034,1.7207099459300528,covenant
573,0.0,1.315159574468085,burberry
574,0.008851968623433626,,smb
575,0.0,0.7603640040444892,calibrate
576,0.01076658320505075,0.02291759157306779,systems
577,0.0,,woulgan
578,0.0,15.257197450150432,project
579,0.0,0.7603640040444892,sd
580,0.0,0.7603640040444892,wing
581,0.024629856399772887,3.8018200202224466,gulf
582,0.003610945585510006,1.6188267081513663,metal
583,0.0,0.7603640040444892,settings
584,0.008054681290287302,17.05570211933187,prior
585,0.0,0.6736674339722768,flood
586,0.0007404859004775943,22.8991309253216,range
587,0.0,0.03776178925628726,missteps
588,0.0,1.315159574468085,accenture
589,0.005203479921948473,1.315159574468085,responsibility
590,0.0,0.03776178925628726,elect
591,0.017799432640161594,17.857657907191882,analysts
592,0.0,0.7603640040444892,compromise
593,0.0,1.6131638328947018,predict
594,0.0,2.1923934556719655,integration
595,0.0008933234491121933,1.315159574468085,constructive
596,0.017750538059388754,6.575797872340426,episurf
597,0.00592550351465726,11.819927928233113,mean
598,0.0,0.7603640040444892,vat
599,0.00833992346743928,2.2810920121334677,pillars
600,2.521038037195389e-05,1.5207280080889785,stretch
601,0.0,5.26063829787234,sue
602,0.0009934637610982122,1.315159574468085,undisclosed
603,0.0,0.7603640040444892,reoccur
604,0.0,0.7603640040444892,bunn
605,0.007177757000156548,1.315159574468085,designation
606,0.007296471978907704,0.011402129990175553,platforms
607,0.0,3.9454787234042556,favorite
608,0.0,6.843276036400403,historical
609,0.022322137032274147,0.11887186354868078,perpetual
610,0.0,10.392242041295859,reduction
611,0.0,1.5207280080889785,broadcast
612,0.0,1.315159574468085,alphabet
613,0.014146889061869894,0.5396089027171223,inflow
614,0.0,4.537589639669969,three
615,0.002492285098256941,0.5396089027171223,bundle
616,0.0,1.0961967278359828,engine
617,0.0,1.649200043564314,owner
618,0.0,3.8018200202224466,excise
619,0.003427127010794173,1.5207280080889785,fluid
620,0.003035485561457385,,container
621,0.0,5.26063829787234,dutch
622,0.015915787985885776,0.07552357851257452,worth
623,0.012029033817333223,1.7433614469567122,advantage
624,0.0,,song
625,0.008838602595864664,1.315159574468085,rosenstein
626,0.0060787299459652555,6.575797872340426,bad
627,0.0,18.770134502426068,slide
628,0.0,1.0961967278359828,remember
629,0.0,0.11887186354868078,divest
630,0.009385557558474478,,governance
631,0.0,,usource
632,0.0,1.315159574468085,sheng
633,0.01988201735629458,1.315159574468085,airport
634,0.0045975917196463545,0.11887186354868078,utilize
635,0.011843852440232228,0.7603640040444892,abide
636,0.00915722390636442,18.544558975291714,couple
637,0.0,1.315159574468085,urate
638,0.008897616820254806,6.688125595281168,adjustable
639,0.0,1.315159574468085,apparently
640,0.01577054152597923,5.521166878213541,executive
641,0.0,13.392531152640355,contribution
642,0.0,1.315159574468085,systemically
643,0.004062916098546365,1.315159574468085,saic
644,0.0009031909557746243,1.5207280080889785,aveo
645,0.0,1.1163511766492287,plan
646,0.0,0.7603640040444892,cornerstone
647,0.0004224769012941554,1.5207280080889785,reversals
648,0.0,0.7603640040444892,sew
649,0.01011674344421154,66.37812986672107,over
650,0.0123774949810882,7.603640040444893,sequentially
651,0.0,0.7603640040444892,commend
652,0.0,0.03776178925628726,alpha
653,0.0,0.7603640040444892,buckeye
654,0.0023112542166665584,1.0961967278359828,port
655,0.0,0.03776178925628726,eligibility
656,0.01350849223846251,0.5396089027171223,rapidly
657,0.024932778847391646,3.9454787234042556,reveal
658,0.007433614562497803,1.315159574468085,ric
659,0.030893735853658066,0.7603640040444892,clag
660,0.008416232290900272,9.12436804853387,recognize
661,0.0,0.03776178925628726,adequacy
662,0.0,1.5207280080889785,kinds
663,0.01867483426670158,0.7603640040444892,aforementioned
664,0.0,1.315159574468085,spacex
665,0.02205552200142269,2.2810920121334677,delinquency
666,0.0,2.430566349525633,ask
667,0.0,1.5207280080889785,inclusion
668,0.005834967950531622,0.7603640040444892,advancements
669,0.0,0.7603640040444892,residual
670,0.0,,router
671,0.0,0.5272444226921666,earlier
672,0.0,0.11887186354868078,oem
673,0.0038323853718598144,,volunteer
674,0.004580550219670965,0.11887186354868078,appropriately
675,0.007854641702026655,0.23774372709736155,member
676,0.0003289742086436398,0.7603640040444892,unify
677,0.0,0.6736674339722768,feeder
678,0.0007111363768732559,7.8330837104669735,sustainable
679,0.0,15.112804703690951,development
680,0.0,0.575578437278145,qualify
681,0.0,0.7603640040444892,windows
682,0.0,2.63031914893617,presidential
683,0.0,,bilateral
684,0.007582556628450421,5.26063829787234,rally
685,0.01250087737176564,0.011402129990175553,leader
686,0.0,,spectrum
687,0.0,7.325412410758463,generally
